season,week,player_id,xfp_24,fpoe_24,xfp_roll3_24,xfp_roll5_24,fpoe_roll3_24,fpoe_roll5_24
2025,2,00-0037740,9.818,-2.8179999999999996,10.348,10.348,8.652,8.652
2025,3,00-0037740,14.137,5.262999999999998,10.083,10.083,2.917,2.917
2025,4,00-0037740,10.141,7.059000000000003,11.434333333333333,11.434333333333333,3.6989999999999994,3.6989999999999994
2025,5,00-0037740,13.768,2.3320000000000007,11.365333333333334,11.111,3.1680000000000006,4.539
2025,6,00-0037740,8.014000000000001,-5.214000000000001,12.682,11.6424,4.884666666666667,4.0976
2025,10,00-0037740,3.8300000000000005,-3.8300000000000005,10.641,11.175600000000001,1.392333333333334,1.3244000000000002
2022,1,00-0037741,NA,NA,NA,NA,NA,NA
2022,2,00-0037741,NA,NA,NA,NA,NA,NA
2022,3,00-0037741,NA,NA,NA,NA,NA,NA
2022,4,00-0037741,NA,NA,NA,NA,NA,NA
2022,10,00-0037741,NA,NA,NA,NA,NA,NA
2022,11,00-0037741,NA,NA,NA,NA,NA,NA
2022,12,00-0037741,NA,NA,NA,NA,NA,NA
2022,13,00-0037741,NA,NA,NA,NA,NA,NA
2022,15,00-0037741,NA,NA,NA,NA,NA,NA
2022,16,00-0037741,NA,NA,NA,NA,NA,NA
2022,17,00-0037741,NA,NA,NA,NA,NA,NA
2022,18,00-0037741,NA,NA,NA,NA,NA,NA
2023,1,00-0037741,NA,NA,NA,NA,NA,NA
2023,2,00-0037741,NA,NA,NA,NA,NA,NA
2023,3,00-0037741,NA,NA,NA,NA,NA,NA
2023,4,00-0037741,NA,NA,NA,NA,NA,NA
2023,5,00-0037741,NA,NA,NA,NA,NA,NA
2023,6,00-0037741,NA,NA,NA,NA,NA,NA
2023,7,00-0037741,NA,NA,NA,NA,NA,NA
2023,8,00-0037741,NA,NA,NA,NA,NA,NA
2023,9,00-0037741,NA,NA,NA,NA,NA,NA
2023,10,00-0037741,NA,NA,NA,NA,NA,NA
2023,11,00-0037741,NA,NA,NA,NA,NA,NA
2023,12,00-0037741,NA,NA,NA,NA,NA,NA
2023,13,00-0037741,NA,NA,NA,NA,NA,NA
2023,15,00-0037741,NA,NA,NA,NA,NA,NA
2023,16,00-0037741,NA,NA,NA,NA,NA,NA
2023,17,00-0037741,NA,NA,NA,NA,NA,NA
2023,18,00-0037741,NA,NA,NA,NA,NA,NA
2024,1,00-0037741,NA,NA,NA,NA,NA,NA
2024,2,00-0037741,NA,NA,NA,NA,NA,NA
2024,3,00-0037741,NA,NA,NA,NA,NA,NA
2024,4,00-0037741,NA,NA,NA,NA,NA,NA
2024,6,00-0037741,NA,NA,NA,NA,NA,NA
2024,7,00-0037741,NA,NA,NA,NA,NA,NA
2024,9,00-0037741,NA,NA,NA,NA,NA,NA
2024,10,00-0037741,NA,NA,NA,NA,NA,NA
2024,11,00-0037741,NA,NA,NA,NA,NA,NA
2024,12,00-0037741,NA,NA,NA,NA,NA,NA
2024,13,00-0037741,NA,NA,NA,NA,NA,NA
2024,14,00-0037741,NA,NA,NA,NA,NA,NA
2024,15,00-0037741,NA,NA,NA,NA,NA,NA
2024,18,00-0037741,NA,NA,NA,NA,NA,NA
2024,19,00-0037741,NA,NA,NA,NA,NA,NA
2024,22,00-0037741,NA,NA,NA,NA,NA,NA
2025,1,00-0037741,3.9110000000000005,3.489,NA,NA,NA,NA
2025,2,00-0037741,0.8980000000000001,0.0019999999999998908,3.9110000000000005,3.9110000000000005,3.489,3.489
2025,3,00-0037741,3.205,-2.005,2.4045000000000005,2.4045000000000005,1.7454999999999998,1.7454999999999998
2025,5,00-0037741,5.124,-2.2239999999999993,2.6713333333333336,2.6713333333333336,0.4953333333333333,0.4953333333333333
2025,6,00-0037741,2.603,-0.403,3.0756666666666668,3.2845,-1.4089999999999998,-0.18449999999999986
2025,8,00-0037741,3.693,6.807,3.644,3.1482,-1.5439999999999998,-0.2281999999999999
2025,10,00-0037741,0.9299999999999999,-0.9299999999999999,3.8066666666666666,3.1046,1.3933333333333338,0.43540000000000023
2025,11,00-0037741,2.4090000000000003,2.8909999999999996,2.408666666666667,3.1109999999999998,1.8246666666666669,0.24900000000000025
2025,12,00-0037741,1.302,-1.302,2.3440000000000003,2.9518,2.9226666666666667,1.2282000000000002
2025,13,00-0037741,3.591,-1.891,1.5470000000000002,2.1874000000000002,0.21966666666666654,1.4126
2025,14,00-0037741,5.5329999999999995,-4.733,2.434,2.3850000000000002,-0.10066666666666683,1.115
2025,16,00-0037741,3.197,-0.39700000000000024,3.4753333333333334,2.753,-2.642,-1.193
2025,17,00-0037741,1.9700000000000002,-1.9700000000000002,4.107,3.2064,-2.340333333333333,-1.0864
2025,18,00-0037741,12.423,-6.923,3.5666666666666664,3.1186,-2.3666666666666667,-2.0586
2025,19,00-0037741,2.581,-2.581,5.863333333333333,5.3428,-3.0966666666666667,-3.1828
2022,1,00-0037742,NA,NA,NA,NA,NA,NA
2022,2,00-0037742,NA,NA,NA,NA,NA,NA
2022,3,00-0037742,NA,NA,NA,NA,NA,NA
2022,4,00-0037742,NA,NA,NA,NA,NA,NA
2022,10,00-0037742,NA,NA,NA,NA,NA,NA
2022,11,00-0037742,NA,NA,NA,NA,NA,NA
2022,12,00-0037742,NA,NA,NA,NA,NA,NA
2022,13,00-0037742,NA,NA,NA,NA,NA,NA
2022,16,00-0037742,NA,NA,NA,NA,NA,NA
2022,17,00-0037742,NA,NA,NA,NA,NA,NA
2022,18,00-0037742,NA,NA,NA,NA,NA,NA
2023,1,00-0037742,NA,NA,NA,NA,NA,NA
2023,2,00-0037742,NA,NA,NA,NA,NA,NA
2023,3,00-0037742,NA,NA,NA,NA,NA,NA
2023,8,00-0037742,NA,NA,NA,NA,NA,NA
2023,9,00-0037742,NA,NA,NA,NA,NA,NA
2023,14,00-0037742,NA,NA,NA,NA,NA,NA
2023,15,00-0037742,NA,NA,NA,NA,NA,NA
2023,16,00-0037742,NA,NA,NA,NA,NA,NA
2023,17,00-0037742,NA,NA,NA,NA,NA,NA
2024,1,00-0037742,NA,NA,NA,NA,NA,NA
2024,2,00-0037742,NA,NA,NA,NA,NA,NA
2024,3,00-0037742,NA,NA,NA,NA,NA,NA
2024,4,00-0037742,NA,NA,NA,NA,NA,NA
2024,6,00-0037742,NA,NA,NA,NA,NA,NA
2025,9,00-0037742,1.4529999999999998,0.4470000000000003,NA,NA,NA,NA
2025,10,00-0037742,3.7430000000000003,3.5570000000000004,1.4529999999999998,1.4529999999999998,0.4470000000000003,0.4470000000000003
2025,13,00-0037742,7.452999999999999,-0.4529999999999994,2.598,2.598,2.0020000000000002,2.0020000000000002
2025,14,00-0037742,1.236,-1.236,4.216333333333333,4.216333333333333,1.183666666666667,1.183666666666667
2025,15,00-0037742,3.0820000000000003,-3.0820000000000003,4.144,3.47125,0.622666666666667,0.5787500000000003
2025,16,00-0037742,8.213000000000001,-4.213000000000001,3.9236666666666666,3.3933999999999997,-1.5903333333333332,-0.15339999999999981
2025,17,00-0037742,3.8600000000000003,-2.2600000000000002,4.1770000000000005,4.7454,-2.843666666666667,-1.0854000000000001
2025,18,00-0037742,6.002000000000001,-3.8020000000000005,5.051666666666668,4.768800000000001,-3.1850000000000005,-2.2488
2022,4,00-0037744,NA,NA,NA,NA,NA,NA
2022,10,00-0037744,NA,NA,NA,NA,NA,NA
2022,11,00-0037744,NA,NA,NA,NA,NA,NA
2022,12,00-0037744,NA,NA,NA,NA,NA,NA
2022,14,00-0037744,NA,NA,NA,NA,NA,NA
2022,15,00-0037744,NA,NA,NA,NA,NA,NA
2022,16,00-0037744,NA,NA,NA,NA,NA,NA
2022,17,00-0037744,NA,NA,NA,NA,NA,NA
2022,18,00-0037744,NA,NA,NA,NA,NA,NA
2023,1,00-0037744,NA,NA,NA,NA,NA,NA
2023,2,00-0037744,NA,NA,NA,NA,NA,NA
2023,3,00-0037744,NA,NA,NA,NA,NA,NA
2023,4,00-0037744,NA,NA,NA,NA,NA,NA
2023,5,00-0037744,NA,NA,NA,NA,NA,NA
2023,6,00-0037744,NA,NA,NA,NA,NA,NA
2023,7,00-0037744,NA,NA,NA,NA,NA,NA
2023,8,00-0037744,NA,NA,NA,NA,NA,NA
2023,9,00-0037744,NA,NA,NA,NA,NA,NA
2023,10,00-0037744,NA,NA,NA,NA,NA,NA
2023,11,00-0037744,NA,NA,NA,NA,NA,NA
2023,12,00-0037744,NA,NA,NA,NA,NA,NA
2023,13,00-0037744,NA,NA,NA,NA,NA,NA
2023,15,00-0037744,NA,NA,NA,NA,NA,NA
2023,16,00-0037744,NA,NA,NA,NA,NA,NA
2023,17,00-0037744,NA,NA,NA,NA,NA,NA
2023,18,00-0037744,NA,NA,NA,NA,NA,NA
2024,1,00-0037744,NA,NA,NA,NA,NA,NA
2024,2,00-0037744,NA,NA,NA,NA,NA,NA
2024,3,00-0037744,NA,NA,NA,NA,NA,NA
2024,5,00-0037744,NA,NA,NA,NA,NA,NA
2024,6,00-0037744,NA,NA,NA,NA,NA,NA
2024,7,00-0037744,NA,NA,NA,NA,NA,NA
2024,8,00-0037744,NA,NA,NA,NA,NA,NA
2024,9,00-0037744,NA,NA,NA,NA,NA,NA
2024,10,00-0037744,NA,NA,NA,NA,NA,NA
2024,12,00-0037744,NA,NA,NA,NA,NA,NA
2024,13,00-0037744,NA,NA,NA,NA,NA,NA
2024,14,00-0037744,NA,NA,NA,NA,NA,NA
2024,15,00-0037744,NA,NA,NA,NA,NA,NA
2024,16,00-0037744,NA,NA,NA,NA,NA,NA
2024,17,00-0037744,NA,NA,NA,NA,NA,NA
2024,18,00-0037744,NA,NA,NA,NA,NA,NA
2025,1,00-0037744,11.864,-2.7639999999999993,NA,NA,NA,NA
2025,2,00-0037744,9.209000000000001,1.5909999999999993,11.864,11.864,-2.7639999999999993,-2.7639999999999993
2025,3,00-0037744,12.945,-0.14499999999999957,10.5365,10.5365,-0.5865,-0.5865
2025,4,00-0037744,13.691,-4.991000000000001,11.339333333333334,11.339333333333334,-0.4393333333333332,-0.4393333333333332
2025,5,00-0037744,10.607,-4.006999999999999,11.948333333333334,11.92725,-1.1816666666666673,-1.5772500000000003
2025,6,00-0037744,20.245,-3.0450000000000017,12.414333333333333,11.6632,-3.0476666666666667,-2.0632
2025,7,00-0037744,18.379,6.020999999999997,14.847666666666667,13.339400000000001,-4.014333333333334,-2.1194000000000006
2025,9,00-0037744,17.996000000000002,-3.996000000000002,16.410333333333334,15.173400000000001,-0.34366666666666773,-1.233400000000001
2025,10,00-0037744,18.367,4.833000000000002,18.873333333333335,16.183600000000002,-0.34000000000000224,-2.0036000000000014
2025,11,00-0037744,15.524000000000001,6.975999999999999,18.247333333333334,17.1188,2.285999999999999,-0.0388000000000007
2025,12,00-0037744,11.751,0.6490000000000009,17.29566666666667,18.1022,2.604333333333333,2.157799999999999
2025,13,00-0037744,13.535,4.665000000000003,15.214,16.4034,4.152666666666668,2.8965999999999994
2025,14,00-0037744,12.432,-4.132,13.603333333333333,15.434600000000001,4.096666666666668,2.6254000000000004
2025,15,00-0037744,17.934,13.465999999999998,12.572666666666667,14.3218,0.3940000000000013,2.598200000000001
2025,16,00-0037744,11.305,-6.6049999999999995,14.633666666666667,14.2352,4.666333333333333,4.3248
2025,17,00-0037744,17.19,1.4100000000000001,13.890333333333334,13.3914,0.9096666666666661,1.6086000000000005
2025,18,00-0037744,9.311,0.6890000000000001,15.476333333333335,14.4792,2.7569999999999992,1.7608000000000001
2022,5,00-0037745,NA,NA,NA,NA,NA,NA
2022,6,00-0037745,NA,NA,NA,NA,NA,NA
2022,8,00-0037745,NA,NA,NA,NA,NA,NA
2022,12,00-0037745,NA,NA,NA,NA,NA,NA
2022,13,00-0037745,NA,NA,NA,NA,NA,NA
2022,15,00-0037745,NA,NA,NA,NA,NA,NA
2022,16,00-0037745,NA,NA,NA,NA,NA,NA
2022,17,00-0037745,NA,NA,NA,NA,NA,NA
2022,18,00-0037745,NA,NA,NA,NA,NA,NA
2023,2,00-0037745,NA,NA,NA,NA,NA,NA
2023,4,00-0037745,NA,NA,NA,NA,NA,NA
2023,6,00-0037745,NA,NA,NA,NA,NA,NA
2023,7,00-0037745,NA,NA,NA,NA,NA,NA
2023,8,00-0037745,NA,NA,NA,NA,NA,NA
2023,9,00-0037745,NA,NA,NA,NA,NA,NA
2023,14,00-0037745,NA,NA,NA,NA,NA,NA
2023,15,00-0037745,NA,NA,NA,NA,NA,NA
2023,16,00-0037745,NA,NA,NA,NA,NA,NA
2023,17,00-0037745,NA,NA,NA,NA,NA,NA
2024,1,00-0037745,NA,NA,NA,NA,NA,NA
2024,17,00-0037745,NA,NA,NA,NA,NA,NA
2025,14,00-0037745,2.089,1.1110000000000002,NA,NA,NA,NA
2025,20,00-0037745,2.5260000000000002,-1.5260000000000002,2.089,2.089,1.1110000000000002,1.1110000000000002
2022,5,00-0037746,NA,NA,NA,NA,NA,NA
2022,6,00-0037746,NA,NA,NA,NA,NA,NA
2022,7,00-0037746,NA,NA,NA,NA,NA,NA
2022,8,00-0037746,NA,NA,NA,NA,NA,NA
2022,9,00-0037746,NA,NA,NA,NA,NA,NA
2022,10,00-0037746,NA,NA,NA,NA,NA,NA
2022,11,00-0037746,NA,NA,NA,NA,NA,NA
2022,12,00-0037746,NA,NA,NA,NA,NA,NA
2022,13,00-0037746,NA,NA,NA,NA,NA,NA
2022,15,00-0037746,NA,NA,NA,NA,NA,NA
2022,16,00-0037746,NA,NA,NA,NA,NA,NA
2022,17,00-0037746,NA,NA,NA,NA,NA,NA
2023,1,00-0037746,NA,NA,NA,NA,NA,NA
2023,2,00-0037746,NA,NA,NA,NA,NA,NA
2023,3,00-0037746,NA,NA,NA,NA,NA,NA
2023,4,00-0037746,NA,NA,NA,NA,NA,NA
2023,5,00-0037746,NA,NA,NA,NA,NA,NA
2023,6,00-0037746,NA,NA,NA,NA,NA,NA
2023,7,00-0037746,NA,NA,NA,NA,NA,NA
2023,8,00-0037746,NA,NA,NA,NA,NA,NA
2023,9,00-0037746,NA,NA,NA,NA,NA,NA
2023,10,00-0037746,NA,NA,NA,NA,NA,NA
2023,11,00-0037746,NA,NA,NA,NA,NA,NA
2023,12,00-0037746,NA,NA,NA,NA,NA,NA
2023,13,00-0037746,NA,NA,NA,NA,NA,NA
2023,17,00-0037746,NA,NA,NA,NA,NA,NA
2023,18,00-0037746,NA,NA,NA,NA,NA,NA
2024,1,00-0037746,NA,NA,NA,NA,NA,NA
2024,2,00-0037746,NA,NA,NA,NA,NA,NA
2024,3,00-0037746,NA,NA,NA,NA,NA,NA
2024,4,00-0037746,NA,NA,NA,NA,NA,NA
2024,5,00-0037746,NA,NA,NA,NA,NA,NA
2024,7,00-0037746,NA,NA,NA,NA,NA,NA
2024,8,00-0037746,NA,NA,NA,NA,NA,NA
2024,11,00-0037746,NA,NA,NA,NA,NA,NA
2024,12,00-0037746,NA,NA,NA,NA,NA,NA
2024,13,00-0037746,NA,NA,NA,NA,NA,NA
2024,15,00-0037746,NA,NA,NA,NA,NA,NA
2024,16,00-0037746,NA,NA,NA,NA,NA,NA
2024,17,00-0037746,NA,NA,NA,NA,NA,NA
2024,18,00-0037746,NA,NA,NA,NA,NA,NA
2024,19,00-0037746,NA,NA,NA,NA,NA,NA
2024,20,00-0037746,NA,NA,NA,NA,NA,NA
2024,21,00-0037746,NA,NA,NA,NA,NA,NA
2025,1,00-0037746,6.513000000000001,-2.3130000000000006,NA,NA,NA,NA
2025,2,00-0037746,4.117,-1.717,6.513000000000001,6.513000000000001,-2.3130000000000006,-2.3130000000000006
2025,3,00-0037746,1.498,0.7020000000000002,5.315,5.315,-2.0150000000000006,-2.0150000000000006
2025,4,00-0037746,2.446,-0.3460000000000001,4.042666666666667,4.042666666666667,-1.1093333333333335,-1.1093333333333335
2025,5,00-0037746,2.216,-1.016,2.6870000000000003,3.6435000000000004,-0.45366666666666666,-0.9185000000000001
2025,6,00-0037746,4.352,-2.0520000000000005,2.0533333333333337,3.358,-0.21999999999999997,-0.9380000000000002
2025,7,00-0037746,4.056,-0.45599999999999996,3.004666666666667,2.9258,-1.1380000000000001,-0.8858000000000001
2025,9,00-0037746,2.286,9.014000000000001,3.5413333333333337,2.9136,-1.1746666666666667,-0.6336
2025,10,00-0037746,7.982000000000001,3.0180000000000007,3.5646666666666667,3.0712,2.1686666666666667,1.0288000000000002
2025,11,00-0037746,5.648000000000001,-3.248,4.774666666666667,4.1784,3.858666666666667,1.7016000000000002
2025,12,00-0037746,6.601999999999999,-1.701999999999999,5.3053333333333335,4.864800000000001,2.9280000000000004,1.2552000000000003
2025,13,00-0037746,3.973,-1.3729999999999998,6.744000000000001,5.3148,-0.6439999999999996,1.3252000000000006
2025,15,00-0037746,4.518000000000001,-2.4180000000000006,5.407666666666667,5.2982000000000005,-2.1076666666666664,1.1418000000000006
2025,16,00-0037746,5.663,-3.6630000000000003,5.031,5.7446,-1.8309999999999997,-1.1445999999999998
2025,17,00-0037746,3.5869999999999997,-0.2869999999999995,4.718,5.2808,-2.484666666666667,-2.4808
2025,18,00-0037746,0.878,0.02200000000000002,4.589333333333333,4.8686,-2.122666666666667,-1.8885999999999998
2025,20,00-0037746,2.441,-1.2409999999999997,3.376,3.7238,-1.3093333333333332,-1.5438
2022,3,00-0037755,NA,NA,NA,NA,NA,NA
2022,4,00-0037755,NA,NA,NA,NA,NA,NA
2022,5,00-0037755,NA,NA,NA,NA,NA,NA
2022,6,00-0037755,NA,NA,NA,NA,NA,NA
2022,7,00-0037755,NA,NA,NA,NA,NA,NA
2022,9,00-0037755,NA,NA,NA,NA,NA,NA
2022,12,00-0037755,NA,NA,NA,NA,NA,NA
2022,13,00-0037755,NA,NA,NA,NA,NA,NA
2022,15,00-0037755,NA,NA,NA,NA,NA,NA
2022,16,00-0037755,NA,NA,NA,NA,NA,NA
2022,17,00-0037755,NA,NA,NA,NA,NA,NA
2022,18,00-0037755,NA,NA,NA,NA,NA,NA
2025,16,00-0037755,2.0860000000000003,-2.0860000000000003,NA,NA,NA,NA
2025,17,00-0037755,0.8780000000000001,0.02199999999999991,2.0860000000000003,2.0860000000000003,-2.0860000000000003,-2.0860000000000003
2025,5,00-0037757,4.026999999999999,-4.026999999999999,NA,NA,NA,NA
2022,2,00-0037801,NA,NA,NA,NA,NA,NA
2022,6,00-0037801,NA,NA,NA,NA,NA,NA
2022,7,00-0037801,NA,NA,NA,NA,NA,NA
2022,8,00-0037801,NA,NA,NA,NA,NA,NA
2022,10,00-0037801,NA,NA,NA,NA,NA,NA
2022,20,00-0037801,NA,NA,NA,NA,NA,NA
2023,1,00-0037801,NA,NA,NA,NA,NA,NA
2023,2,00-0037801,NA,NA,NA,NA,NA,NA
2023,4,00-0037801,NA,NA,NA,NA,NA,NA
2023,5,00-0037801,NA,NA,NA,NA,NA,NA
2023,8,00-0037801,NA,NA,NA,NA,NA,NA
2023,9,00-0037801,NA,NA,NA,NA,NA,NA
2023,11,00-0037801,NA,NA,NA,NA,NA,NA
2023,12,00-0037801,NA,NA,NA,NA,NA,NA
2023,13,00-0037801,NA,NA,NA,NA,NA,NA
2023,14,00-0037801,NA,NA,NA,NA,NA,NA
2023,16,00-0037801,NA,NA,NA,NA,NA,NA
2023,18,00-0037801,NA,NA,NA,NA,NA,NA
2024,1,00-0037801,NA,NA,NA,NA,NA,NA
2024,2,00-0037801,NA,NA,NA,NA,NA,NA
2024,3,00-0037801,NA,NA,NA,NA,NA,NA
2024,5,00-0037801,NA,NA,NA,NA,NA,NA
2024,6,00-0037801,NA,NA,NA,NA,NA,NA
2024,8,00-0037801,NA,NA,NA,NA,NA,NA
2024,9,00-0037801,NA,NA,NA,NA,NA,NA
2024,11,00-0037801,NA,NA,NA,NA,NA,NA
2024,12,00-0037801,NA,NA,NA,NA,NA,NA
2024,13,00-0037801,NA,NA,NA,NA,NA,NA
2024,14,00-0037801,NA,NA,NA,NA,NA,NA
2024,15,00-0037801,NA,NA,NA,NA,NA,NA
2024,16,00-0037801,NA,NA,NA,NA,NA,NA
2024,17,00-0037801,NA,NA,NA,NA,NA,NA
2024,18,00-0037801,NA,NA,NA,NA,NA,NA
2025,1,00-0037801,3.3580000000000005,0.34199999999999964,NA,NA,NA,NA
2025,2,00-0037801,8.047,5.253,3.3580000000000005,3.3580000000000005,0.34199999999999964,0.34199999999999964
2025,3,00-0037801,6.251000000000001,1.5489999999999995,5.702500000000001,5.702500000000001,2.7975,2.7975
2025,4,00-0037801,5.604,-0.7039999999999997,5.885333333333334,5.885333333333334,2.381333333333333,2.381333333333333
2025,7,00-0037801,1.079,1.1210000000000002,6.634,5.815,2.0326666666666666,1.6099999999999999
2025,8,00-0037801,4.994000000000001,-4.694000000000001,4.311333333333334,4.867800000000001,0.6553333333333333,1.5122
2025,9,00-0037801,3.971,-1.6710000000000003,3.8923333333333336,5.195,-1.4256666666666669,0.5049999999999999
2025,11,00-0037801,2.553,-2.053,3.3480000000000003,4.3798,-1.7480000000000002,-0.8798000000000002
2025,12,00-0037801,3.927000000000001,1.7730000000000001,3.8393333333333337,3.6402,-2.8060000000000005,-1.6002
2025,13,00-0037801,3.9850000000000003,3.115000000000001,3.483666666666667,3.3048,-0.6503333333333333,-1.1048000000000002
2025,14,00-0037801,2.902,1.0979999999999999,3.4883333333333337,3.8860000000000006,0.9450000000000004,-0.706
2025,15,00-0037801,3.29,-1.0899999999999999,3.604666666666667,3.4676000000000005,1.9953333333333336,0.4524000000000002
2025,16,00-0037801,9.742,-6.042000000000001,3.3923333333333336,3.3314000000000004,1.0410000000000004,0.5686000000000002
2025,17,00-0037801,1.942,13.158,5.311333333333334,4.7692000000000005,-2.0113333333333334,-0.2291999999999999
2025,18,00-0037801,2.4280000000000004,-1.7280000000000002,4.991333333333333,4.3722,2.008666666666666,2.0478
2022,2,00-0037805,NA,NA,NA,NA,NA,NA
2022,18,00-0037805,NA,NA,NA,NA,NA,NA
2023,4,00-0037805,NA,NA,NA,NA,NA,NA
2023,5,00-0037805,NA,NA,NA,NA,NA,NA
2023,6,00-0037805,NA,NA,NA,NA,NA,NA
2023,8,00-0037805,NA,NA,NA,NA,NA,NA
2023,9,00-0037805,NA,NA,NA,NA,NA,NA
2023,11,00-0037805,NA,NA,NA,NA,NA,NA
2023,12,00-0037805,NA,NA,NA,NA,NA,NA
2023,13,00-0037805,NA,NA,NA,NA,NA,NA
2023,14,00-0037805,NA,NA,NA,NA,NA,NA
2023,15,00-0037805,NA,NA,NA,NA,NA,NA
2024,2,00-0037805,NA,NA,NA,NA,NA,NA
2024,3,00-0037805,NA,NA,NA,NA,NA,NA
2024,4,00-0037805,NA,NA,NA,NA,NA,NA
2024,6,00-0037805,NA,NA,NA,NA,NA,NA
2024,8,00-0037805,NA,NA,NA,NA,NA,NA
2024,9,00-0037805,NA,NA,NA,NA,NA,NA
2024,10,00-0037805,NA,NA,NA,NA,NA,NA
2024,11,00-0037805,NA,NA,NA,NA,NA,NA
2024,13,00-0037805,NA,NA,NA,NA,NA,NA
2024,14,00-0037805,NA,NA,NA,NA,NA,NA
2024,15,00-0037805,NA,NA,NA,NA,NA,NA
2024,16,00-0037805,NA,NA,NA,NA,NA,NA
2024,18,00-0037805,NA,NA,NA,NA,NA,NA
2025,1,00-0037805,2.225,0.375,NA,NA,NA,NA
2025,2,00-0037805,3.291,3.709,2.225,2.225,0.375,0.375
2025,4,00-0037805,0.926,0.7740000000000001,2.758,2.758,2.042,2.042
2025,5,00-0037805,4.397,0.40300000000000047,2.1473333333333335,2.1473333333333335,1.6193333333333335,1.6193333333333335
2025,7,00-0037805,0.688,-0.688,2.8713333333333333,2.70975,1.628666666666667,1.3152500000000003
2025,8,00-0037805,1.1560000000000001,1.7440000000000002,2.0036666666666667,2.3054,0.16300000000000023,0.9146000000000002
2025,10,00-0037805,0.9969999999999999,-0.4969999999999999,2.0803333333333334,2.0916,0.48633333333333356,1.1884000000000001
2025,11,00-0037805,4.7860000000000005,-0.48599999999999977,0.947,1.6328,0.18633333333333346,0.3472000000000002
2025,13,00-0037805,1.933,0.2670000000000001,2.313,2.4048000000000003,0.2536666666666669,0.095200000000000215
2025,14,00-0037805,2.88,0.020000000000000462,2.572,1.9120000000000001,-0.2386666666666665,0.06800000000000014
2025,15,00-0037805,1.745,0.5549999999999997,3.199666666666667,2.3504,-0.06633333333333306,0.20960000000000023
2025,16,00-0037805,3.182,-0.7819999999999996,2.186,2.4682,0.2806666666666668,-0.02819999999999987
2025,17,00-0037805,3.569,-2.8689999999999998,2.602333333333333,2.9052000000000002,-0.0689999999999998,-0.0851999999999998
2022,1,00-0037809,NA,NA,NA,NA,NA,NA
2022,4,00-0037809,NA,NA,NA,NA,NA,NA
2022,5,00-0037809,NA,NA,NA,NA,NA,NA
2022,7,00-0037809,NA,NA,NA,NA,NA,NA
2022,8,00-0037809,NA,NA,NA,NA,NA,NA
2022,9,00-0037809,NA,NA,NA,NA,NA,NA
2022,10,00-0037809,NA,NA,NA,NA,NA,NA
2022,11,00-0037809,NA,NA,NA,NA,NA,NA
2022,12,00-0037809,NA,NA,NA,NA,NA,NA
2022,13,00-0037809,NA,NA,NA,NA,NA,NA
2022,14,00-0037809,NA,NA,NA,NA,NA,NA
2022,15,00-0037809,NA,NA,NA,NA,NA,NA
2022,16,00-0037809,NA,NA,NA,NA,NA,NA
2022,17,00-0037809,NA,NA,NA,NA,NA,NA
2022,18,00-0037809,NA,NA,NA,NA,NA,NA
2023,1,00-0037809,NA,NA,NA,NA,NA,NA
2023,2,00-0037809,NA,NA,NA,NA,NA,NA
2023,3,00-0037809,NA,NA,NA,NA,NA,NA
2023,4,00-0037809,NA,NA,NA,NA,NA,NA
2023,5,00-0037809,NA,NA,NA,NA,NA,NA
2023,6,00-0037809,NA,NA,NA,NA,NA,NA
2023,8,00-0037809,NA,NA,NA,NA,NA,NA
2023,9,00-0037809,NA,NA,NA,NA,NA,NA
2023,10,00-0037809,NA,NA,NA,NA,NA,NA
2023,11,00-0037809,NA,NA,NA,NA,NA,NA
2023,12,00-0037809,NA,NA,NA,NA,NA,NA
2023,13,00-0037809,NA,NA,NA,NA,NA,NA
2023,14,00-0037809,NA,NA,NA,NA,NA,NA
2023,15,00-0037809,NA,NA,NA,NA,NA,NA
2023,16,00-0037809,NA,NA,NA,NA,NA,NA
2023,17,00-0037809,NA,NA,NA,NA,NA,NA
2023,18,00-0037809,NA,NA,NA,NA,NA,NA
2024,1,00-0037809,NA,NA,NA,NA,NA,NA
2024,2,00-0037809,NA,NA,NA,NA,NA,NA
2024,3,00-0037809,NA,NA,NA,NA,NA,NA
2024,4,00-0037809,NA,NA,NA,NA,NA,NA
2024,6,00-0037809,NA,NA,NA,NA,NA,NA
2024,7,00-0037809,NA,NA,NA,NA,NA,NA
2024,8,00-0037809,NA,NA,NA,NA,NA,NA
2024,9,00-0037809,NA,NA,NA,NA,NA,NA
2024,10,00-0037809,NA,NA,NA,NA,NA,NA
2024,11,00-0037809,NA,NA,NA,NA,NA,NA
2024,12,00-0037809,NA,NA,NA,NA,NA,NA
2024,13,00-0037809,NA,NA,NA,NA,NA,NA
2024,14,00-0037809,NA,NA,NA,NA,NA,NA
2024,15,00-0037809,NA,NA,NA,NA,NA,NA
2024,16,00-0037809,NA,NA,NA,NA,NA,NA
2024,17,00-0037809,NA,NA,NA,NA,NA,NA
2025,1,00-0037809,4.037,-0.6369999999999996,NA,NA,NA,NA
2025,2,00-0037809,6.172999999999999,-0.6729999999999992,4.037,4.037,-0.6369999999999996,-0.6369999999999996
2025,3,00-0037809,7.0280000000000005,2.072000000000001,5.1049999999999995,5.1049999999999995,-0.6549999999999994,-0.6549999999999994
