player_id,player_name,player_display_name,position,position_group,headshot_url,season,season_type,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,def_2pt_atts,def_2pt_made,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards,fantasy_points,fantasy_points_ppr
00-0020578,M.Bryant,Matt Bryant,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okrutwlsyxd3w2xtohun",2014,REG,ATL,16,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,2,1,54,0.90625,0,10,4,8,7,0,0,0,0,0,2,0,40;51;52;46;20;20;52;54;37;43;44;33;34;42;26;44;53;20;23;21;45;28;50;28;22;44;50;32;21,59;57,53,1075,116,53,40,40,0,0,1,1,1,0,0,52,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0020679,S.Hill,Shaun Hill,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dn42ccbwrshm7uksyphy",2014,REG,LA,8,145,229,1657,8,7,18,-116,5,1,1807,809,81,-23.89881369991659,-2.4025749233033924,0,0.9169894853348091,65,33,22,3,10,10,1,2,0,1,-7.345118192024529,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.4523300213316048,0,0,0,0,0,NA,0.001976284584980237,0,0.0029644268774703555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-5,0,0,0,2,10,5,2,0,7,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,89.28,90.28
00-0020712,J.Harrison,James Harrison,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zck45uxz4nin7rqkqkpj",2014,REG,PIT,10,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,21,8,16,7,40,0,5.5,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0020840,R.Clark,Ryan Clark,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bey2uhxaejbpdiytl8ey",2014,REG,WAS,16,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,60,8,33,2,3,0,0.5,4,1,1,8,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,31,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0020972,B.Cundiff,Billy Cundiff,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/waqo64awyli6ahwmumqs",2014,REG,CLE,13,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,6,1,52,0.7586206896551724,0,6,10,5,1,0,0,0,2,2,1,1,39;25;32;29;38;42;40;40;22;52;33;26;49;29;43;32;33;37;32;37;22;39,50;44;38;60;37;40,36,771,269,36,28,28,0,0,1,1,1,0,0,37,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0021140,J.Peppers,Julius Peppers,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c7tpbqsqzbg4vw5axw71",2014,REG,GB,16,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,3,0,0,-1.009526220150292,0,0,0,0,0,0,0.0018832391713747645,6.936416184971098e-4,0.0033104078900101238,0,27,2,14,5,19,4,7,41.5,17,2,101,11,2,0,0,0,0,0,0,0,0,0,0,3,2,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0021146,D.Freeney,Dwight Freeney,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tk45swjxoh8bbjs50s7a",2014,REG,LAC,14,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,4,2,4,2,19,0,3.5,35,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0021206,J.McCown,Josh McCown,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qcauc37wqjdaxdbq1evu",2014,REG,TB,11,184,327,2206,11,14,36,-235,8,3,3268,738,98,-29.446014844426948,-2.265183930285275,0,0.675030599755202,79,47,28,6,25,127,3,1,1,10,1.3190884016331954,0,6,3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3,0,0,0,2,10,8,2,0,10,4,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,126.94,126.94
00-0021235,D.Zastudil,Dave Zastudil,P,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h15ktbiagctphhbq4hp8",2014,REG,ARI,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,11,0,53,487,1,2,0,1,2,6,38,0,429,0,0
00-0021246,L.Foote,Larry Foote,MLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvqip0nr6sqzwul9yyil",2014,REG,ARI,15,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,59,2,22,6,27,0,2,14,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0021267,J.Goodwin,Jonathan Goodwin,C,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ifcpq9i0tgp5vpjkedjr",2014,REG,NO,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0021344,B.Keisel,Brett Keisel,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q5cc0gopjxlcurl0apwv",2014,REG,PIT,11,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,5,3,9,0,0,0,1,0,5,1,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0021429,C.Palmer,Carson Palmer,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/belgna3tokxga0gjjmwk",2014,REG,ARI,6,141,224,1626,11,3,9,-59,2,1,2050,747,82,31.872343155031885,0.3294702466220072,0,0.7931707317073171,69,31,19,3,8,25,0,1,0,1,-4.405354744580109,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,15,2,1,0,3,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,103.54,103.54
00-0021451,J.Dorenbos,Jon Dorenbos,LS,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bo8e3fyhbtokqadi2fqa",2014,REG,PHI,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0021488,M.McBriar,Mat McBriar,P,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uregi4gbey5twzvwfuow",2014,REG,LAC,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,13,0,58,610,1,1,0,1,1,10,130,0,460,0,0
00-0021547,A.Gates,Antonio Gates,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kndulvysinvn4tpvt0bc",2014,REG,LAC,16,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,69,98,821,12,1,0,913,251,44,46.40110087049275,0,36,19,12,0,0.8992332968236583,0.1728395061728395,0.1862885125484595,0.3896612180431809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,30,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,154.10000000000002,223.10000000000002
00-0021570,K.Osgood,Kassim Osgood,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bs9qxx6ljdhayuup4z60",2014,REG,SF,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,5,0,0,-0.3637586822733283,0,0,0,0,0,0,0.002066115702479339,0.0010555203715431707,0.0038380378137992275,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,1,2,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0021577,C.Clemons,Chris Clemons,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vj9ihys706dzoig6j1nu",2014,REG,JAX,15,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,27,0,9,6,37,4,8,53,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0021678,T.Romo,Tony Romo,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rdgaxf7djip2ovlkeqjk",2014,REG,DAL,15,304,435,3705,34,9,29,-215,3,2,3924,1626,189,145.6905271308002,6.726814619330472,0,0.9441896024464832,152,78,49,10,26,61,0,3,1,4,-4.6217210748873185,0,3,3,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-13,0,0,0,7,45,3,4,0,7,3,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,266.30000000000007,266.30000000000007
00-0021684,C.Cole,Colin Cole,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ck9rdexmkhxs8mc5nkdt",2014,REG,CAR,12,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,12,0,16,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0021706,C.Jenkins,Cullen Jenkins,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uxv4hzgjxpsofzakcwqx",2014,REG,NYG,12,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,6,1,8,2,11,0,1,8,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0021891,I.Taylor,Ike Taylor,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jouonivgcqe8ze48xddr",2014,REG,PIT,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0021940,J.Brown,Josh Brown,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bl6cnjs3vfriv3vj6ilz",2014,REG,NYG,16,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,0,0,0,1,15,0,0,0,0,0,0,0,0,0,24,26,1,1,53,0.9230769230769231,1,6,9,4,4,0,0,0,0,1,0,0,39;29;31;29;49;50;26;38;41;43;33;20;19;36;52;42;32;29;37;52;38;20;36;53,43,29,874,43,29,44,44,0,0,1,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0021977,O.Umenyiora,Osi Umenyiora,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/okxeyp4lz63csaq0i6hl",2014,REG,ATL,10,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,9,0,3,2,15,0,2.5,15,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,86,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0021998,C.Redding,Cory Redding,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jraoxnfjje0x5wsaf05b",2014,REG,IND,15,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,20,0,15,6,40,0,3.5,33,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0022017,M.Scifres,Mike Scifres,P,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y90destqrx1cowcazckp",2014,REG,LAC,13,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,55,1,72,2516,21,7,9,6,12,21,216,0,2180,0,0
00-0022044,A.Johnson,Andre Johnson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iavrftkbpw4bekzl7zfv",2014,REG,HOU,15,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,85,147,936,3,3,3,1358,389,49,-3.757123900815823,0,46,18,14,0,0.6892488954344624,0.30625,0.34052156469408223,0.6977400952858576,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,0,0,3,3,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,105.60000000000001,190.60000000000002
00-0022045,T.Newman,Terence Newman,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aphgunfzg6ptehfuk8j1",2014,REG,CIN,13,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,47,1,24,0,0,0,0,0,0,1,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0022073,K.Williams,Kevin Williams,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bo7onl8bfrzdg47qjwj0",2014,REG,SEA,13,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,17,1,13,8,26,0,3,17,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0022080,R.Mathis,Rashean Mathis,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yn6me6eygzdckocqmbo0",2014,REG,DET,15,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,41,1,9,0,0,1,0,0,0,1,41,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
00-0022084,A.Boldin,Anquan Boldin,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ajabgwxbliupgkwjbnut",2014,REG,SF,16,0,1,0,0,0,0,0,0,0,18,0,0,-0.41531770303845406,-32.51552879810333,0,0,0,0,0,0,1,4,0,0,0,0,-0.028526804118882865,0,0,0,0,0,83,131,1062,5,0,0,1270,400,56,54.70826144962791,0,48,20,14,1,0.8362204724409449,0.2706611570247934,0.2681021743719654,0.5936632575975658,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,136.60000000000002,219.60000000000002
00-0022097,B.Lloyd,Brandon Lloyd,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ljx2jldvqmlkncplteve",2014,REG,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,14,35,294,1,0,0,677,74,11,-2.7320169453741983,0,10,5,5,1,0.4342688330871492,0.07231404958677685,0.14291745830694533,0.208513295195027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,35.400000000000006,49.400000000000006
